timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1524434592.715800,0.036203,0.170089,1.205152,-0.009609,-0.013110,0.007608,0.035673,-0.169270,-0.984924,-0.016630,-0.013759,0.006668,31.637848,-31.630291,-47.051758,,,,,,,
1524434592.735819,0.036002,0.169831,1.205608,-0.022587,-0.005649,0.026706,0.035477,-0.169016,-0.984975,-0.016800,-0.031683,0.031407,31.202637,-32.101913,-47.970947,,,,,,,
1524434592.755839,0.035523,0.168591,1.206242,-0.081363,-0.022643,0.030574,0.035012,-0.167794,-0.985200,0.005744,-0.024604,-0.024916,30.783646,-32.779472,-48.550781,,,,,,,
1524434592.775858,0.035652,0.166486,1.207390,-0.126471,0.046456,0.067575,0.035152,-0.165718,-0.985546,-0.042293,-0.034203,0.003414,29.412994,-33.324394,-48.313110,,,,,,,
1524434592.795878,0.036475,0.164444,1.208906,-0.082616,0.051759,0.059342,0.035975,-0.163704,-0.985853,-0.019495,0.025017,0.025801,28.531799,-31.807625,-46.955444,,,,,,,
1524434592.815897,0.037858,0.163386,1.209843,-0.052500,0.099537,0.040360,0.037345,-0.162661,-0.985975,-0.022666,0.025759,0.044614,28.593582,-31.215172,-46.070984,,,,,,,
1524434592.835947,0.040203,0.162511,1.210888,-0.039783,0.129300,0.054302,0.039663,-0.161796,-0.986027,-0.040289,0.009895,-0.002224,29.272018,-30.342234,-45.641541,,,,,,,
1524434592.855967,0.042169,0.161787,1.212099,-0.037748,0.096378,0.061777,0.041606,-0.161082,-0.986064,0.003132,-0.001546,0.036234,29.696091,-30.215113,-45.295349,,,,,,,
1524434592.875986,0.043773,0.160637,1.213501,-0.078376,0.087887,0.066832,0.043196,-0.159947,-0.986180,0.019197,-0.032863,0.003941,29.988800,-30.257084,-45.553162,,,,,,,
1524434592.896006,0.044583,0.159183,1.214692,-0.060131,0.029437,0.049902,0.044005,-0.158512,-0.986376,0.043748,0.011264,0.037600,30.346344,-30.443975,-46.205688,,,,,,,
1524434592.916026,0.044913,0.158608,1.215387,-0.006519,0.027279,0.024683,0.044335,-0.157943,-0.986452,0.023185,-0.007996,0.069277,31.642303,-30.836231,-47.196960,,,,,,,
1524434592.936045,0.045396,0.158889,1.215673,0.012873,0.019818,0.004562,0.044809,-0.158221,-0.986386,0.000190,-0.031247,0.046704,31.208389,-31.624166,-48.041931,,,,,,,
1524434592.956065,0.045273,0.159189,1.215303,0.029093,-0.023771,-0.023042,0.044685,-0.158518,-0.986344,0.022820,0.036341,0.021287,30.734039,-32.167351,-48.859802,,,,,,,
1524434592.976084,0.045008,0.159749,1.214964,0.022490,-0.001433,0.001429,0.044420,-0.159071,-0.986267,-0.011476,-0.001894,0.002213,29.654327,-33.641850,-48.532837,,,,,,,
1524434592.996104,0.045150,0.160609,1.216391,0.066233,0.030593,0.127495,0.044553,-0.159920,-0.986124,-0.069578,0.086586,0.048899,28.906815,-32.957359,-47.142090,,,,,,,
1524434593.016154,0.045788,0.162154,1.221045,0.072187,0.084994,0.302335,0.045172,-0.161445,-0.985847,-0.150854,0.118217,0.007774,29.424744,-32.567169,-46.213318,,,,,,,
1524434593.036173,0.046438,0.164023,1.228938,0.046646,0.105314,0.414080,0.045798,-0.163288,-0.985515,-0.080298,0.067356,-0.012547,29.830078,-32.117249,-45.342529,,,,,,,
1524434593.056193,0.046825,0.164280,1.237157,-0.032372,0.067068,0.410350,0.046178,-0.163542,-0.985455,0.013835,0.007566,-0.021030,29.757141,-32.242531,-45.134460,,,,,,,
1524434593.076212,0.046598,0.163856,1.246321,-0.052179,0.071400,0.476300,0.045957,-0.163123,-0.985535,-0.058424,-0.000435,-0.008469,29.864761,-32.520508,-45.403259,,,,,,,
1524434593.096232,0.046112,0.163370,1.256942,-0.027273,0.062999,0.555342,0.045482,-0.162644,-0.985636,-0.076183,0.021561,0.043223,30.460159,-32.471962,-45.927124,,,,,,,
1524434593.116251,0.045281,0.163844,1.269346,0.005029,0.064174,0.644025,0.044659,-0.163112,-0.985596,-0.045544,0.037334,0.029343,31.409225,-33.176777,-46.868164,,,,,,,
1524434593.136271,0.044044,0.165210,1.283657,0.039472,0.041971,0.729526,0.043431,-0.164459,-0.985427,-0.008824,0.045929,0.032577,30.876007,-33.853462,-48.037659,,,,,,,
1524434593.156290,0.041596,0.165739,1.298224,-0.040480,-0.017545,0.708737,0.041015,-0.164981,-0.985443,0.086961,0.001102,-0.059921,29.975983,-34.473236,-48.357544,,,,,,,
1524434593.176310,0.038497,0.164872,1.312782,-0.080132,-0.032400,0.723392,0.037965,-0.164126,-0.985708,0.009429,-0.037626,0.011084,28.271500,-34.701744,-48.440125,,,,,,,
1524434593.196360,0.035440,0.163738,1.327622,-0.091855,-0.029214,0.721181,0.034958,-0.163007,-0.986005,-0.042100,-0.043749,0.039579,27.572037,-33.571831,-47.058228,,,,,,,
1524434593.216380,0.032776,0.162335,1.342116,-0.078874,-0.004802,0.705281,0.032339,-0.161623,-0.986322,-0.039251,0.000856,0.004892,27.095627,-32.731075,-46.296570,,,,,,,
1524434593.236399,0.030993,0.161994,1.355966,-0.011153,0.040821,0.659905,0.030582,-0.161286,-0.986434,-0.011966,0.039567,0.046492,27.779175,-32.258896,-45.626343,,,,,,,
1524434593.256419,0.030712,0.163355,1.369064,0.074526,0.115158,0.639164,0.030298,-0.162629,-0.986222,0.009191,0.047242,0.059281,27.972321,-32.197037,-45.565613,,,,,,,
1524434593.276438,0.031034,0.165804,1.380885,0.100051,0.106526,0.530617,0.030604,-0.165045,-0.985811,0.073614,0.029349,0.018327,27.905365,-32.475525,-45.492432,,,,,,,
1524434593.296458,0.031479,0.167541,1.389708,0.060551,0.103189,0.410975,0.031033,-0.166758,-0.985509,0.061786,0.017253,-0.022288,28.126160,-32.459415,-45.962708,,,,,,,
1524434593.316461,0.032582,0.168914,1.397781,0.066108,0.110595,0.387564,0.032113,-0.168112,-0.985245,-0.013039,0.041754,0.046844,29.120117,-34.248234,-48.081360,,,,,,,
1524434593.336481,0.033224,0.170152,1.405174,0.037515,0.095688,0.359659,0.032738,-0.169332,-0.985015,-0.005593,0.032980,-0.002976,28.197998,-35.220665,-48.312866,,,,,,,
1524434593.356500,0.033990,0.171625,1.413279,0.064609,0.120217,0.436583,0.033484,-0.170784,-0.984739,-0.008353,-0.001396,0.057676,27.369385,-36.230110,-48.184082,,,,,,,
1524434593.376550,0.034920,0.172332,1.423245,-0.009767,0.103315,0.512825,0.034396,-0.171480,-0.984587,0.037259,-0.081175,-0.023851,26.236954,-34.508808,-47.268799,,,,,,,
1524434593.396570,0.033764,0.171527,1.432779,-0.076570,-0.002997,0.449490,0.033263,-0.170687,-0.984764,0.052522,-0.042249,-0.050103,26.495819,-33.912579,-45.992737,,,,,,,
1524434593.416589,0.032830,0.170105,1.442557,-0.071706,0.059755,0.509210,0.032351,-0.169286,-0.985036,-0.089495,-0.012355,0.061559,26.954910,-33.147408,-45.223511,,,,,,,
1524434593.436609,0.032369,0.169580,1.453619,-0.032580,0.066182,0.552108,0.031899,-0.168768,-0.985139,-0.074380,0.017188,0.035295,27.238281,-33.045403,-44.979309,,,,,,,
1524434593.456628,0.031490,0.170189,1.465050,0.032257,0.054536,0.583455,0.031030,-0.169369,-0.985064,-0.019280,0.040279,0.057055,26.257294,-33.196785,-44.959656,,,,,,,
1524434593.476648,0.030170,0.171379,1.477875,0.030358,0.029153,0.672974,0.029724,-0.170541,-0.984902,-0.002716,0.005456,0.038445,26.726761,-32.654655,-45.189880,,,,,,,
1524434593.496667,0.027433,0.171311,1.491256,-0.045258,-0.061184,0.641556,0.027028,-0.170474,-0.984991,0.096797,0.004642,-0.044947,27.392487,-32.694283,-46.408752,,,,,,,
1524434593.516687,0.024679,0.169868,1.503478,-0.095894,0.002478,0.580461,0.024322,-0.169052,-0.985307,0.031464,-0.046051,-0.030105,27.215073,-33.067444,-46.958801,,,,,,,
1524434593.536707,0.023187,0.169403,1.515038,-0.006151,0.043908,0.578933,0.022853,-0.168594,-0.985420,-0.032954,0.016479,0.076073,26.663055,-33.692875,-47.606812,,,,,,,
1524434593.556757,0.021996,0.169980,1.526503,0.019780,0.023676,0.542869,0.021677,-0.169163,-0.985350,0.003546,0.021138,0.037672,24.743088,-33.938309,-47.560547,,,,,,,
1524434593.576776,0.020773,0.170337,1.537032,0.006094,0.045962,0.523590,0.020471,-0.169515,-0.985315,0.004508,-0.005290,0.005182,24.285202,-32.716415,-46.323425,,,,,,,
1524434593.596796,0.020148,0.170593,1.548154,0.006842,0.042820,0.558769,0.019854,-0.169767,-0.985284,-0.024737,0.003034,0.016214,24.756393,-32.060852,-45.466614,,,,,,,
1524434593.616815,0.019032,0.171265,1.559254,0.039163,0.044902,0.527011,0.018753,-0.170429,-0.985191,-0.024612,-0.000149,0.043648,24.626892,-31.640102,-44.996338,,,,,,,
1524434593.636835,0.018899,0.172415,1.569491,0.038416,0.088421,0.496096,0.018618,-0.171562,-0.984997,0.016783,-0.005532,0.018231,25.084656,-31.802214,-44.917053,,,,,,,
1524434593.656854,0.018348,0.173329,1.579842,0.020087,0.053383,0.511961,0.018072,-0.172463,-0.984850,0.014505,0.008431,0.006045,24.743317,-31.910257,-45.405396,,,,,,,
1524434593.676874,0.017572,0.173925,1.590035,0.018212,0.055475,0.483169,0.017306,-0.173049,-0.984761,0.031919,-0.000367,0.016148,25.760834,-31.638350,-46.011292,,,,,,,
1524434593.696893,0.017633,0.174617,1.598620,0.041639,0.092522,0.375674,0.017364,-0.173731,-0.984640,0.022767,-0.000845,-0.011118,26.275146,-32.244164,-47.054688,,,,,,,
1524434593.716913,0.018620,0.176323,1.604755,0.096967,0.125335,0.282251,0.018331,-0.175411,-0.984325,-0.008763,0.036174,0.063258,26.248077,-33.275173,-47.648254,,,,,,,
1524434593.736963,0.020467,0.179055,1.610552,0.138502,0.137037,0.295321,0.020138,-0.178100,-0.983806,-0.038143,0.034866,0.047359,25.652496,-34.573616,-47.919128,,,,,,,
1524434593.756982,0.021762,0.182156,1.617772,0.153513,0.130802,0.406272,0.021400,-0.181150,-0.983222,-0.053597,0.012876,0.039970,23.636871,-34.076176,-47.432312,,,,,,,
1524434593.777002,0.022259,0.185420,1.628299,0.150795,0.109781,0.587450,0.021875,-0.184359,-0.982615,-0.042994,-0.003980,0.033931,23.933273,-32.841660,-45.530151,,,,,,,
1524434593.797021,0.021897,0.187862,1.641662,0.073924,0.107806,0.705243,0.021510,-0.186759,-0.982170,-0.008342,-0.051950,-0.019493,23.787155,-31.239891,-44.656067,,,,,,,
1524434593.817041,0.020501,0.188754,1.657681,0.005529,0.049527,0.824159,0.020136,-0.187636,-0.982032,-0.035700,-0.091142,0.015220,24.072403,-30.434019,-44.500854,,,,,,,
1524434593.837061,0.017368,0.187556,1.675294,-0.126359,0.002857,0.880827,0.017062,-0.186458,-0.982315,-0.026813,-0.120305,-0.038468,24.154572,-30.246792,-44.725403,,,,,,,
1524434593.857080,0.014419,0.184084,1.693090,-0.197730,0.010270,0.863293,0.014174,-0.183047,-0.983002,-0.005080,-0.105665,-0.039078,24.177795,-29.358784,-45.145996,,,,,,,
1524434593.877100,0.010893,0.181160,1.709763,-0.135049,-0.037647,0.774184,0.010715,-0.180170,-0.983577,0.042767,0.004328,0.025828,24.602982,-29.855024,-46.381226,,,,,,,
1524434593.897119,0.008459,0.179818,1.723591,-0.031264,0.052484,0.641650,0.008323,-0.178850,-0.983841,0.054589,0.046572,0.024750,24.771637,-30.662519,-47.511841,,,,,,,
1524434593.917169,0.009195,0.180891,1.737012,0.106364,0.182121,0.668156,0.009045,-0.179907,-0.983642,-0.043667,0.036474,0.118179,24.256393,-31.729055,-48.315613,,,,,,,
1524434593.937189,0.010170,0.183588,1.749799,0.096361,0.155466,0.590281,0.009999,-0.182558,-0.983144,0.057781,-0.023023,-0.026210,23.302902,-32.557999,-48.843994,,,,,,,
1524434593.957208,0.010392,0.184880,1.759512,0.033896,0.053245,0.401204,0.010215,-0.183829,-0.982905,0.166009,-0.098337,0.018260,21.847366,-30.945631,-47.887573,,,,,,,
1524434593.977228,0.009129,0.183621,1.765928,-0.123053,-0.032964,0.272244,0.008975,-0.182590,-0.983148,0.123136,-0.124325,-0.025275,22.002075,-30.252134,-46.730042,,,,,,,
1524434593.997247,0.006363,0.179787,1.771032,-0.222090,-0.131811,0.232141,0.006261,-0.178820,-0.983862,0.036418,-0.087934,-0.024180,22.820587,-29.576681,-46.011841,,,,,,,
1524434594.017267,0.001749,0.174640,1.774923,-0.274912,-0.231761,0.158241,0.001722,-0.173754,-0.984788,0.099871,-0.028364,-0.040740,22.829544,-28.426706,-45.848816,,,,,,,
1524434594.037286,-0.003448,0.169610,1.776486,-0.255659,-0.251040,0.033665,-0.003398,-0.168798,-0.985645,0.127284,0.051824,0.024784,22.521469,-28.313660,-46.154968,,,,,,,
1524434594.057306,-0.008805,0.164337,1.776441,-0.285171,-0.279778,-0.012366,-0.008686,-0.163599,-0.986489,0.009571,-0.007849,0.012993,22.716232,-27.782310,-46.217102,,,,,,,
1524434594.077325,-0.014043,0.158642,1.775713,-0.287033,-0.266005,-0.041157,-0.013866,-0.157977,-0.987345,0.022960,-0.034558,0.027430,23.089645,-26.858719,-47.232239,,,,,,,
1524434594.097345,-0.019017,0.153167,1.774361,-0.271791,-0.258608,-0.073030,-0.018794,-0.152569,-0.988114,0.031672,-0.054889,0.014802,23.077515,-27.200169,-48.119995,,,,,,,
1524434594.117395,-0.023338,0.147975,1.772661,-0.257804,-0.208686,-0.079331,-0.023081,-0.147435,-0.988802,-0.005880,-0.062404,0.015841,21.888107,-27.749924,-48.735657,,,,,,,
1524434594.137415,-0.026909,0.143174,1.770996,-0.233233,-0.185314,-0.078100,-0.026630,-0.142685,-0.989410,-0.029126,-0.046554,0.045058,20.484177,-27.931835,-48.499634,,,,,,,
1524434594.157434,-0.030148,0.138570,1.769076,-0.239579,-0.182134,-0.084538,-0.029855,-0.138127,-0.989964,-0.005210,-0.038448,-0.028438,19.944565,-26.690262,-47.383911,,,,,,,
1524434594.177454,-0.033275,0.134048,1.767493,-0.215205,-0.153422,-0.060925,-0.032970,-0.133647,-0.990480,-0.040333,-0.019841,0.032350,20.341370,-26.086826,-46.390991,,,,,,,
1524434594.197473,-0.035334,0.130223,1.766161,-0.184192,-0.084368,-0.058585,-0.035028,-0.129856,-0.990914,-0.029410,-0.039670,0.059411,21.129913,-25.113148,-46.013977,,,,,,,
1524434594.217493,-0.036505,0.127353,1.764749,-0.127461,-0.063137,-0.072060,-0.036201,-0.127009,-0.991241,-0.005623,-0.017400,0.057037,20.996124,-25.365200,-45.930115,,,,,,,
1524434594.237512,-0.037735,0.125667,1.763063,-0.063280,-0.075903,-0.086550,-0.037429,-0.125337,-0.991408,0.014663,-0.014022,0.053511,21.588974,-25.151558,-45.988159,,,,,,,
1524434594.257532,-0.039486,0.124643,1.761051,-0.072842,-0.105661,-0.095140,-0.039170,-0.124320,-0.991469,0.026139,0.022819,-0.013765,22.349533,-25.224998,-47.163696,,,,,,,
1524434594.277551,-0.040584,0.123337,1.759448,-0.066637,-0.037631,-0.065256,-0.040265,-0.123025,-0.991586,-0.022724,-0.017921,0.063715,22.677933,-25.920258,-47.976074,,,,,,,
1524434594.297601,-0.041031,0.120337,1.758817,-0.152476,-0.041822,-0.018936,-0.040723,-0.120047,-0.991933,-0.063724,-0.057184,-0.106548,22.342667,-26.362553,-48.454285,,,,,,,
1524434594.317625,-0.042466,0.118130,1.758288,-0.105532,-0.075820,-0.018618,-0.042157,-0.117856,-0.992135,0.034818,-0.017215,0.053827,21.636642,-27.046822,-48.566895,,,,,,,
1524434594.337643,-0.043915,0.116327,1.757921,-0.050093,-0.078997,-0.009718,-0.043604,-0.116065,-0.992284,0.001536,-0.000314,0.077672,19.949188,-26.581879,-48.001343,,,,,,,
1524434594.357663,-0.045391,0.116347,1.757889,0.024578,-0.057737,0.000377,-0.045069,-0.116084,-0.992216,-0.019919,0.026225,0.092268,19.770523,-25.347488,-46.754944,,,,,,,
1524434594.377682,-0.046559,0.117910,1.757756,0.108008,-0.057757,-0.016115,-0.046219,-0.117637,-0.991980,0.001007,0.079215,0.081016,19.710342,-24.587303,-46.107544,,,,,,,
1524434594.397702,-0.046850,0.121149,1.757745,0.157038,0.020875,0.002335,-0.046490,-0.120852,-0.991581,-0.041721,0.055285,0.016148,20.576584,-24.641228,-45.319702,,,,,,,
1524434594.417722,-0.046111,0.123902,1.757860,0.163604,0.028292,-0.014675,-0.045741,-0.123585,-0.991279,-0.022069,0.028248,-0.040810,20.892090,-25.043232,-45.474243,,,,,,,
1524434594.437742,-0.045790,0.127503,1.757448,0.175408,0.011284,-0.023122,-0.045402,-0.127158,-0.990843,0.018943,0.021567,0.039747,21.261322,-25.058056,-45.558350,,,,,,,
1524434594.457762,-0.045635,0.130705,1.757374,0.147464,-0.001441,-0.004125,-0.045230,-0.130333,-0.990438,0.001071,-0.008369,0.045034,21.866745,-25.211914,-46.712097,,,,,,,
1524434594.477812,-0.045936,0.132560,1.757199,0.044086,-0.025902,-0.028270,-0.045517,-0.132172,-0.990181,0.025497,-0.045089,-0.077125,21.874634,-26.223141,-47.843567,,,,,,,
1524434594.497830,-0.047416,0.131605,1.756647,-0.097045,-0.101312,-0.015363,-0.046988,-0.131225,-0.990238,0.021612,-0.047639,-0.078914,21.759262,-26.650887,-48.280029,,,,,,,
1524434594.517850,-0.049846,0.129459,1.756412,-0.090822,-0.139534,0.000666,-0.049408,-0.129097,-0.990400,0.031983,-0.036461,0.045973,21.292633,-27.838509,-48.707825,,,,,,,
1524434594.537869,-0.052494,0.127748,1.756714,-0.098564,-0.121436,0.032590,-0.052043,-0.127400,-0.990485,-0.015706,-0.037089,0.022513,19.533783,-27.299538,-47.905701,,,,,,,
1524434594.557889,-0.054925,0.124659,1.757055,-0.179558,-0.126769,0.014991,-0.054471,-0.124336,-0.990744,0.001859,-0.003044,-0.044916,19.019455,-26.122669,-46.760437,,,,,,,
1524434594.577909,-0.057903,0.120771,1.757217,-0.204221,-0.156504,0.023352,-0.057449,-0.120478,-0.991052,0.008056,-0.007207,0.015741,19.437897,-25.218838,-46.055298,,,,,,,
1524434594.597929,-0.062012,0.117611,1.757591,-0.122194,-0.223414,0.036695,-0.061544,-0.117340,-0.991183,0.052572,0.053680,0.047137,19.481079,-24.730820,-45.521667,,,,,,,
1524434594.617948,-0.065594,0.115513,1.758331,-0.096655,-0.136279,0.056052,-0.065111,-0.115257,-0.991199,-0.035216,0.004508,0.058720,20.213730,-24.893063,-45.370422,,,,,,,
1524434594.637968,-0.067677,0.112849,1.759665,-0.143760,-0.082074,0.075986,-0.067195,-0.112609,-0.991365,-0.070546,-0.027039,-0.011168,19.822754,-24.190056,-45.811157,,,,,,,
1524434594.658017,-0.069341,0.109696,1.761067,-0.160851,-0.071448,0.078002,-0.068869,-0.109477,-0.991601,-0.015329,-0.023870,-0.003242,20.328430,-23.909943,-46.792358,,,,,,,
1524434594.678036,-0.070713,0.105950,1.761764,-0.197757,-0.059826,0.027658,-0.070258,-0.105752,-0.991907,0.027472,-0.008338,-0.015524,20.480118,-24.501595,-47.740601,,,,,,,
1524434594.698056,-0.071866,0.102568,1.761880,-0.139999,-0.052403,0.017389,-0.071427,-0.102389,-0.992177,0.005997,0.025637,0.055882,20.442505,-24.950302,-48.691772,,,,,,,
1524434594.718076,-0.072273,0.100675,1.762444,-0.083624,0.015627,0.048677,-0.071845,-0.100505,-0.992339,-0.035089,0.018077,0.049865,19.760452,-25.580853,-48.766052,,,,,,,
1524434594.738096,-0.071623,0.098327,1.763407,-0.124253,0.033696,0.056931,-0.071216,-0.098169,-0.992618,-0.027890,0.000879,-0.057354,18.645020,-25.436394,-47.873657,,,,,,,
1524434594.758116,-0.071238,0.096032,1.764019,-0.100528,0.011351,0.028312,-0.070850,-0.095884,-0.992868,0.029514,-0.006273,0.039666,18.334137,-23.991909,-46.812927,,,,,,,
1524434594.778135,-0.071029,0.094287,1.764414,-0.080158,0.009213,0.018857,-0.070654,-0.094147,-0.993048,0.008276,-0.032119,0.031088,18.310242,-23.322411,-46.127319,,,,,,,
1524434594.798155,-0.071418,0.092884,1.764321,-0.069301,-0.030122,-0.005585,-0.071049,-0.092750,-0.993151,0.033589,-0.005578,0.036807,18.564346,-22.966232,-45.482666,,,,,,,
1524434594.818173,-0.072019,0.090999,1.764564,-0.098484,-0.030070,0.033655,-0.071659,-0.090873,-0.993281,-0.013546,-0.013542,0.000346,19.266312,-22.656830,-45.258850,,,,,,,
1524434594.838223,-0.072691,0.088985,1.765177,-0.092066,-0.029011,0.032633,-0.072340,-0.088868,-0.993413,0.002165,-0.014938,0.007176,19.496643,-22.378155,-45.447754,,,,,,,
1524434594.858243,-0.073510,0.087460,1.765272,-0.070493,-0.038603,0.007197,-0.073163,-0.087348,-0.993487,0.015454,0.013343,0.032947,19.766129,-22.769222,-45.987793,,,,,,,
1524434594.878263,-0.073897,0.085923,1.765848,-0.083634,0.005002,0.048678,-0.073558,-0.085817,-0.993592,-0.043020,-0.002684,0.004548,20.742966,-23.593601,-46.969299,,,,,,,
1524434594.898283,-0.073960,0.084618,1.766256,-0.038401,-0.015239,0.003150,-0.073628,-0.084517,-0.993698,0.028752,0.024749,0.054077,20.558350,-24.736538,-48.093201,,,,,,,
1524434594.918302,-0.074535,0.084691,1.765976,0.030091,-0.036511,-0.016640,-0.074199,-0.084590,-0.993649,0.023647,0.001597,0.067227,19.936829,-25.063633,-48.624573,,,,,,,
1524434594.938322,-0.075418,0.086408,1.765633,0.110286,-0.050342,-0.031021,-0.075065,-0.086300,-0.993437,0.027900,0.057308,0.096373,18.627396,-25.963196,-48.423340,,,,,,,
1524434594.958340,-0.075633,0.088186,1.765097,0.059126,0.008084,-0.034564,-0.075267,-0.088071,-0.993266,-0.028432,0.014021,-0.024953,18.164520,-24.933014,-47.380615,,,,,,,
1524434594.978360,-0.074837,0.089362,1.764479,0.062449,0.043131,-0.044135,-0.074469,-0.089243,-0.993222,-0.029383,-0.001181,0.060971,18.319885,-23.919632,-46.451111,,,,,,,
1524434594.998379,-0.074070,0.090937,1.763446,0.079636,0.032491,-0.056809,-0.073697,-0.090812,-0.993137,0.007748,0.018989,0.032444,18.580353,-23.550896,-45.779358,,,,,,,
1524434595.018430,-0.073331,0.092857,1.762934,0.095361,0.029342,-0.024727,-0.072949,-0.092724,-0.993016,-0.017017,0.035076,0.029332,19.392700,-23.392704,-45.317139,,,,,,,
1524434595.038450,-0.073070,0.094667,1.762585,0.086742,-0.001461,-0.019455,-0.072678,-0.094526,-0.992866,0.019944,0.012815,-0.001244,19.701920,-23.554916,-45.596497,,,,,,,
1524434595.058470,-0.073217,0.096390,1.762782,0.087412,-0.014152,0.023183,-0.072812,-0.096241,-0.992691,-0.013354,-0.015286,0.022400,20.074249,-23.023396,-46.079224,,,,,,,
1524434595.078489,-0.073989,0.097590,1.763438,0.029778,-0.052405,0.016400,-0.073569,-0.097436,-0.992519,0.029441,-0.021339,-0.010380,20.249374,-24.061535,-46.767395,,,,,,,
1524434595.098509,-0.075486,0.096762,1.763812,-0.070770,-0.076816,0.033843,-0.075061,-0.096611,-0.992488,0.002170,-0.026939,-0.052358,20.037582,-24.754604,-47.804260,,,,,,,
1524434595.118527,-0.077323,0.095119,1.764814,-0.068952,-0.096960,0.066897,-0.076897,-0.094976,-0.992505,-0.004112,-0.017573,0.051938,19.512863,-25.083076,-48.360474,,,,,,,
1524434595.138547,-0.079815,0.093984,1.765968,-0.047476,-0.136288,0.048922,-0.079379,-0.093846,-0.992417,0.030230,-0.012767,0.022050,18.455505,-26.112293,-48.447327,,,,,,,
1524434595.158566,-0.082799,0.092944,1.766577,-0.048444,-0.142676,0.037191,-0.082348,-0.092810,-0.992273,0.007335,0.014945,-0.039023,16.946243,-24.431915,-47.324341,,,,,,,
1524434595.178586,-0.084899,0.092749,1.767448,0.028424,-0.078925,0.045169,-0.084433,-0.092616,-0.992116,-0.024988,-0.017568,0.069890,17.522110,-23.140739,-46.299805,,,,,,,
